Mod:Item:MetaData, Localized Name
TConstruct:largeSwordBlade:10, 钴大剑刃
TConstruct:largeSwordBlade:11, 阿迪特大剑刃
TConstruct:largeSwordBlade:12, 玛玉灵大剑刃
TConstruct:largeSwordBlade:13, 铜大剑刃
TConstruct:largeSwordBlade:14, 青铜大剑刃
TConstruct:largeSwordBlade:15, 耐酸铝大剑刃
TConstruct:largeSwordBlade:16, 钢大剑刃
TConstruct:largeSwordBlade:17, 史莱姆大剑刃
TConstruct:largeSwordBlade:18, 生铁大剑刃
TConstruct:hammerHead:0, 木锤头
TConstruct:hammerHead:1, 石锤头
TConstruct:hammerHead:2, 铁锤头
TConstruct:hammerHead:3, 燧石锤头
TConstruct:hammerHead:4, 仙人掌锤头
TConstruct:hammerHead:5, 骨头锤头
TConstruct:hammerHead:6, 黑曜石锤头
TConstruct:hammerHead:7, 地狱岩锤头
TConstruct:hammerHead:8, 史莱姆锤头
TConstruct:hammerHead:9, 纸锤头
TConstruct:hammerHead:10, 钴锤头
TConstruct:hammerHead:11, 阿迪特锤头
TConstruct:hammerHead:12, 玛玉灵锤头
TConstruct:hammerHead:13, 铜锤头
TConstruct:hammerHead:14, 青铜锤头
TConstruct:hammerHead:15, 耐酸铝锤头
TConstruct:hammerHead:16, 钢锤头
TConstruct:hammerHead:17, 史莱姆锤头
TConstruct:hammerHead:18, 生铁锤头
TConstruct:creativeModifier, 创造工具强化槽
TConstruct:buckets:0, 桶装熔融铁
TConstruct:buckets:1, 桶装熔融金
TConstruct:buckets:2, 桶装熔融铜
TConstruct:buckets:3, 桶装熔融锡
TConstruct:buckets:4, 桶装熔融铝
TConstruct:buckets:5, 桶装熔融钴
TConstruct:buckets:6, 桶装熔融阿迪特
TConstruct:buckets:7, 桶装熔融青铜
TConstruct:buckets:8, 桶装熔融铝黄铜
TConstruct:buckets:9, 桶装熔融玛玉灵
TConstruct:buckets:10, 桶装熔融耐酸铝
TConstruct:buckets:11, 桶装熔融黑曜石
TConstruct:buckets:12, 桶装熔融钢
TConstruct:buckets:13, 桶装熔融玻璃
TConstruct:buckets:14, 桶装熔融石头
TConstruct:buckets:15, 桶装熔融绿宝石
TConstruct:buckets:16, 血桶
TConstruct:buckets:17, 桶装熔融镍
TConstruct:buckets:18, 桶装熔融铅
TConstruct:buckets:19, 桶装熔融银
TConstruct:buckets:20, 桶装熔融铂金
TConstruct:buckets:21, 桶装熔融因瓦合金
TConstruct:buckets:22, 桶装熔融琥珀金
TConstruct:buckets:23, 桶装熔融末影珍珠
TConstruct:buckets:24, 桶装史莱姆粘液
TConstruct:buckets:25, 桶装粘性凝胶
TConstruct:buckets:26, 桶装熔融生铁
TConstruct:buckets:27, 桶装熔融流明
TConstruct:buckets:28, 桶装熔融信素
TConstruct:buckets:29, 桶装熔融蕴魔金属
TConstruct:buckets:30, 桶装熔融末影
TConstruct:metalPattern:0, 锭铸模
TConstruct:metalPattern:1, 手柄铸模
TConstruct:metalPattern:2, 镐头铸模
TConstruct:metalPattern:3, 铲头铸模
TConstruct:metalPattern:4, 斧刃铸模
TConstruct:metalPattern:5, 剑刃铸模
TConstruct:metalPattern:6, 宽护手铸模
TConstruct:metalPattern:7, 护手铸模
TConstruct:metalPattern:8, 十字柄铸模
TConstruct:metalPattern:9, 绑定结铸模
TConstruct:metalPattern:10, 盘铸模
TConstruct:metalPattern:11, 牌板铸模
TConstruct:metalPattern:12, 刀刃铸模
TConstruct:metalPattern:13, 凿刃铸模
TConstruct:metalPattern:14, 坚韧手柄铸模
TConstruct:metalPattern:15, 坚韧绑定结铸模
TConstruct:metalPattern:16, 大板铸模
TConstruct:metalPattern:17, 宽斧刃铸模
TConstruct:metalPattern:18, 镰刀刀刃铸模
TConstruct:metalPattern:19, 开掘铲头铸模
TConstruct:metalPattern:20, 宽剑刃铸模
TConstruct:metalPattern:21, 锤头铸模
TConstruct:metalPattern:22, 大型护手铸模
TConstruct:metalPattern:25, 箭头铸模
TConstruct:metalPattern:26, 宝石铸模
TConstruct:metalPattern:27, 方块铸模
TConstruct:diamondApple:0, 钻石苹果
TConstruct:jerky:0, 牛肉干
TConstruct:jerky:1, 鸡肉干
TConstruct:jerky:2, 猪肉干
TConstruct:jerky:3, 羊肉干
TConstruct:jerky:4, 鱼干
TConstruct:jerky:5, 僵尸肉干
TConstruct:jerky:6, 黏胶液滴
TConstruct:jerky:7, 凝固血滴
TConstruct:heartCanister:0, 心之容器外壳
TConstruct:heartCanister:1, 微型红心
TConstruct:heartCanister:2, 红心容器
TConstruct:heartCanister:3, 微型黄心
TConstruct:heartCanister:4, 黄心容器
TConstruct:heartCanister:5, 微型绿星
TConstruct:heartCanister:6, 绿心容器
TConstruct:knapsack:0, 背包
TConstruct:helmetWood, 木头盔
TConstruct:chestplateWood, 木胸甲
TConstruct:leggingsWood, 木护腿
TConstruct:bootsWood, 木靴子
TConstruct:travelGoggles, 旅行者护目镜
TConstruct:travelVest, 旅行者马甲
TConstruct:travelWings, 旅行者之翼
TConstruct:travelBoots, 旅行者靴子
TConstruct:travelGlove, 旅行者手套
TConstruct:travelBelt, 旅行者腰带
TConstruct:bowstring:0, 弓弦
TConstruct:arrowhead:0, 木箭头
TConstruct:arrowhead:1, 石箭头
TConstruct:arrowhead:2, 铁箭头
TConstruct:arrowhead:3, 燧石箭头
TConstruct:arrowhead:4, 仙人掌箭头
TConstruct:arrowhead:5, 骨头箭头
TConstruct:arrowhead:6, 黑曜石箭头
TConstruct:arrowhead:7, 地狱岩箭头
TConstruct:arrowhead:8, 史莱姆箭头
TConstruct:arrowhead:9, 纸箭头
TConstruct:arrowhead:10, 钴箭头
TConstruct:arrowhead:11, 阿迪特箭头
TConstruct:arrowhead:12, 玛玉灵箭头
TConstruct:arrowhead:13, 铜箭头
TConstruct:arrowhead:14, 青铜箭头
TConstruct:arrowhead:15, 耐酸铝箭头
TConstruct:arrowhead:16, 钢箭头
TConstruct:arrowhead:17, 史莱姆箭头
TConstruct:arrowhead:18, 生铁箭头
TConstruct:fletching:0, 羽毛箭羽
TConstruct:fletching:1, 树叶箭羽
TConstruct:fletching:2, 史莱姆箭羽
TConstruct:fletching:3, 蓝史莱姆箭羽
TConstruct:fletching:4, 史莱姆树叶箭羽
TConstruct:ShurikenPart:0, 木回旋镖
TConstruct:ShurikenPart:1, 石回旋镖
TConstruct:ShurikenPart:2, 铁回旋镖
TConstruct:ShurikenPart:3, 燧石回旋镖
TConstruct:ShurikenPart:4, 仙人掌回旋镖
TConstruct:ShurikenPart:5, 骨头回旋镖
TConstruct:ShurikenPart:6, 黑曜石回旋镖
TConstruct:ShurikenPart:7, 地狱岩回旋镖
TConstruct:ShurikenPart:8, 史莱姆回旋镖
TConstruct:ShurikenPart:9, 纸回旋镖
TConstruct:ShurikenPart:10, 钴回旋镖
TConstruct:ShurikenPart:11, 阿迪特回旋镖
TConstruct:ShurikenPart:12, 玛玉灵回旋镖
TConstruct:ShurikenPart:13, 铜回旋镖
TConstruct:ShurikenPart:14, 青铜回旋镖
TConstruct:ShurikenPart:15, 耐酸铝回旋镖
TConstruct:ShurikenPart:16, 钢回旋镖
TConstruct:ShurikenPart:17, 史莱姆回旋镖
TConstruct:ShurikenPart:18, 生铁回旋镖
TConstruct:BowLimbPart:0, 木弓臂
TConstruct:BowLimbPart:1, 石弓臂
TConstruct:BowLimbPart:2, 铁弓臂
TConstruct:BowLimbPart:3, 燧石弓臂
TConstruct:BowLimbPart:4, 仙人掌弓臂
TConstruct:BowLimbPart:5, 骨头弓臂
TConstruct:BowLimbPart:6, 黑曜石弓臂
TConstruct:BowLimbPart:7, 地狱岩弓臂
TConstruct:BowLimbPart:8, 史莱姆弓臂
TConstruct:BowLimbPart:9, 纸弓臂
TConstruct:BowLimbPart:10, 钴弓臂
TConstruct:BowLimbPart:11, 阿迪特弓臂
TConstruct:BowLimbPart:12, 玛玉灵弓臂
TConstruct:BowLimbPart:13, 铜弓臂
TConstruct:BowLimbPart:14, 青铜弓臂
TConstruct:BowLimbPart:15, 耐酸铝弓臂
TConstruct:BowLimbPart:16, 钢弓臂
TConstruct:BowLimbPart:17, 史莱姆弓臂
TConstruct:BowLimbPart:18, 生铁弓臂
TConstruct:CrossbowLimbPart:0, 木弩臂
TConstruct:CrossbowLimbPart:1, 石弩臂
TConstruct:CrossbowLimbPart:2, 铁弩臂
TConstruct:CrossbowLimbPart:3, 燧石弩臂
TConstruct:CrossbowLimbPart:4, 仙人掌弩臂
TConstruct:CrossbowLimbPart:5, 骨头弩臂
TConstruct:CrossbowLimbPart:6, 黑曜石弩臂
TConstruct:CrossbowLimbPart:7, 地狱岩弩臂
TConstruct:CrossbowLimbPart:8, 史莱姆弩臂
TConstruct:CrossbowLimbPart:9, 纸弩臂
TConstruct:CrossbowLimbPart:10, 钴弩臂
TConstruct:CrossbowLimbPart:11, 阿迪特弩臂
TConstruct:CrossbowLimbPart:12, 玛玉灵弩臂
TConstruct:CrossbowLimbPart:13, 铜弩臂
TConstruct:CrossbowLimbPart:14, 青铜弩臂
TConstruct:CrossbowLimbPart:15, 耐酸铝弩臂
TConstruct:CrossbowLimbPart:16, 钢弩臂
TConstruct:CrossbowLimbPart:17, 史莱姆弩臂
TConstruct:CrossbowLimbPart:18, 生铁弩臂
TConstruct:CrossbowBodyPart:0, 木弩身
TConstruct:CrossbowBodyPart:1, 石弩身
TConstruct:CrossbowBodyPart:2, 铁弩身
TConstruct:CrossbowBodyPart:3, 燧石弩身
TConstruct:CrossbowBodyPart:4, 仙人掌弩身
TConstruct:CrossbowBodyPart:5, 骨头弩身
TConstruct:CrossbowBodyPart:6, 黑曜石弩身
TConstruct:CrossbowBodyPart:7, 地狱岩弩身
TConstruct:CrossbowBodyPart:8, 史莱姆弩身
TConstruct:CrossbowBodyPart:9, 纸弩身
TConstruct:CrossbowBodyPart:10, 钴弩身
TConstruct:CrossbowBodyPart:11, 阿迪特弩身
TConstruct:CrossbowBodyPart:12, 玛玉灵弩身
TConstruct:CrossbowBodyPart:13, 铜弩身
TConstruct:CrossbowBodyPart:14, 青铜弩身
TConstruct:CrossbowBodyPart:15, 耐酸铝弩身
TConstruct:CrossbowBodyPart:16, 钢弩身
TConstruct:CrossbowBodyPart:17, 史莱姆弩身
TConstruct:CrossbowBodyPart:18, 生铁弩身
TConstruct:BoltPart:0, 木弩箭
TConstruct:BoltPart:1, 石弩箭
TConstruct:BoltPart:2, 铁弩箭
TConstruct:BoltPart:3, 燧石弩箭
TConstruct:BoltPart:4, 仙人掌弩箭
TConstruct:BoltPart:5, 骨头弩箭
TConstruct:BoltPart:6, 黑曜石弩箭
TConstruct:BoltPart:7, 地狱岩弩箭
TConstruct:BoltPart:8, 史莱姆弩箭
TConstruct:BoltPart:9, 纸弩箭
TConstruct:BoltPart:10, 钴弩箭
TConstruct:BoltPart:11, 阿迪特弩箭
TConstruct:BoltPart:12, 玛玉灵弩箭
TConstruct:BoltPart:13, 铜弩箭
TConstruct:BoltPart:141, 铁血弩箭
TConstruct:BoltPart:14, 青铜弩箭
TConstruct:BoltPart:142, 精灵弩箭
TConstruct:BoltPart:15, 耐酸铝弩箭
TConstruct:BoltPart:143, 赛特斯石英弩箭
TConstruct:BoltPart:16, 钢弩箭
TConstruct:BoltPart:17, 史莱姆弩箭
TConstruct:BoltPart:145, 魔钢弩箭
TConstruct:BoltPart:18, 生铁弩箭
TConstruct:BoltPart:146, 泰拉钢弩箭
TConstruct:BoltPart:147, 源质钢弩箭
TConstruct:BoltPart:164, 紫水晶弩箭
TConstruct:BoltPart:165, 橄榄石弩箭
TConstruct:BoltPart:166, 红宝石弩箭
TConstruct:BoltPart:167, 蓝宝石弩箭
TConstruct:BoltPart:171, 玄钢弩箭
TConstruct:BoltPart:172, 虚空金属弩箭
TConstruct:BoltPart:173, 赤金弩箭
TConstruct:BoltPart:178, 龙元素弩箭
TConstruct:BoltPart:179, 觉醒龙元素弩箭
TConstruct:BoltPart:180, 凝胶弩箭
TConstruct:BoltPart:181, 黄铀弩箭
TConstruct:BoltPart:182, 蓝晶弩箭
TConstruct:BoltPart:183, 蓝钚弩箭
TConstruct:BoltPart:184, 纯镥弩箭
TConstruct:BoltPart:185, 基岩弩箭
TConstruct:BoltPart:186, 催泪弩箭
TConstruct:BoltPart:189, 末影弩箭
TConstruct:BoltPart:126, 秘银弩箭
TConstruct:BoltPart:190, 信素弩箭
TConstruct:BoltPart:191, 流明弩箭
TConstruct:Shuriken, item.InfiTool.name
TConstruct:ThrowingKnife, item.InfiTool.name
TConstruct:Javelin, item.InfiTool.name
TConstruct:ShortBow, item.InfiTool.name
TConstruct:LongBow, item.InfiTool.name
TConstruct:Crossbow, item.InfiTool.name
TConstruct:ArrowAmmo, item.InfiTool.name
TConstruct:BoltAmmo, item.InfiTool.name
TConstruct:Pattern:0, 回旋镖模具
TConstruct:Pattern:1, 弩臂模具
TConstruct:Pattern:2, 弩身模具
TConstruct:Pattern:3, 弓臂模具
TConstruct:Cast:0, 回旋镖铸模
TConstruct:Cast:1, 弩臂铸模
TConstruct:Cast:2, 弩身铸模
TConstruct:Cast:3, 弓臂铸模
TConstruct:GlassArrows, item.tconstruct.glassArrows.name
TConstruct:Boneana, 大剑
TConstruct:gearCast, 齿轮铸模
betterbuilderswands:wandStone, 石制建筑魔杖
betterbuilderswands:wandIron, 铁质建筑魔杖
betterbuilderswands:wandDiamond, 钻石质建筑魔杖
betterbuilderswands:wandUnbreakable, 坚不可摧的建筑魔杖
chisel:upgrade:0, 速度升级组件.name
chisel:upgrade:1, 自动化升级组件.name
chisel:upgrade:2, 堆叠升级组件.name
chisel:upgrade:3, Reversion Upgrade.name
chisel:ballomoss, 苔藓球
chisel:chisel, item.null.name
chisel:diamondChisel, item.null.name
chisel:obsidianChisel, item.null.name
chisel:cloudinabottle, 瓶装云朵
chisel:smashingrock, 碎石块
EnderIO:itemCoordSelector, 坐标记录仪
EnderIO:itemFusedQuartzFrame, 石英玻璃框
EnderIO:itemConduitFacade:0, 导管框架
EnderIO:itemConduitFacade:1, 硬化导管框架
EnderIO:itemBrokenSpawner:0, 破损的刷怪笼
EnderIO:itemBrokenSpawner:0, 破损的刷怪笼
EnderIO:itemBrokenSpawner:0, 破损的刷怪笼
EnderIO:itemBrokenSpawner:0, 破损的刷怪笼
EnderIO:itemBrokenSpawner:0, 破损的刷怪笼
EnderIO:itemBrokenSpawner:0, 破损的刷怪笼
EnderIO:itemBrokenSpawner:0, 破损的刷怪笼
EnderIO:itemFrankenSkull:0, 僵尸电极
EnderIO:itemFrankenSkull:1, Z-逻辑控制器
EnderIO:itemFrankenSkull:2, 人造僵尸
EnderIO:itemFrankenSkull:3, 末影谐振器
EnderIO:itemFrankenSkull:4, 意识末影谐振器
EnderIO:itemRedstoneConduit:0, 红石导管
EnderIO:itemRedstoneConduit:1, 导管开关
EnderIO:itemRedstoneConduit:2, 绝缘红石导管
EnderIO:itemPowerConduit:0, 能量导管
EnderIO:itemPowerConduit:1, 强化能量导管
EnderIO:itemPowerConduit:2, 末影能量导管
EnderIO:itemLiquidConduit:0, 液体导管
EnderIO:itemLiquidConduit:1, 高压液体导管
EnderIO:itemLiquidConduit:2, 末影液体导管
EnderIO:itemItemConduit:0, 物品导管
EnderIO:itemMEConduit:0, ME导管
EnderIO:itemMEConduit:1, 致密ME导管
EnderIO:itemBasicFilterUpgrade:0, 基础物品过滤器
EnderIO:itemBasicFilterUpgrade:1, 高级物品过滤器
EnderIO:itemExistingItemFilter:0, 现有物品过滤器
EnderIO:itemModItemFilter, 模组物品过滤器
EnderIO:itemPowerItemFilter:0, 充能物品过滤器
EnderIO:itemExtractSpeedUpgrade:0, 物品导管速度升级
EnderIO:itemExtractSpeedUpgrade:1, 物品导管速度降级
EnderIO:itemFunctionUpgrade:0, 远程接入升级
EnderIO:itemBasicCapacitor:0, 基础电容
EnderIO:itemBasicCapacitor:1, 双层电容
EnderIO:itemBasicCapacitor:2, 八位电容
EnderIO:itemMachinePart:0, 机器框架
EnderIO:itemMachinePart:1, 基础齿轮
EnderIO:itemMaterial:0, 硅
EnderIO:itemMaterial:1, 导管粘合剂
EnderIO:itemMaterial:2, 粘合胚料
EnderIO:itemMaterial:3, 脉冲铁粒
EnderIO:itemMaterial:4, 脉冲合金粒
EnderIO:itemMaterial:5, 脉冲晶体
EnderIO:itemMaterial:6, 充能晶体
EnderIO:itemMaterial:7, 玄铁钢珠
EnderIO:itemMaterial:8, 末影晶体
EnderIO:itemMaterial:9, 诱引晶体
EnderIO:itemMaterial:10, 天气晶体
EnderIO:itemAlloy:0, 磁钢锭
EnderIO:itemAlloy:1, 充能合金锭
EnderIO:itemAlloy:2, 脉冲合金锭
EnderIO:itemAlloy:3, 红石合金锭
EnderIO:itemAlloy:4, 导电铁锭
EnderIO:itemAlloy:5, 脉冲铁锭
EnderIO:itemAlloy:6, 玄钢锭
EnderIO:itemAlloy:7, 魂金锭
EnderIO:itemPowderIngot:0, 煤粉
EnderIO:itemPowderIngot:1, 铁粉
EnderIO:itemPowderIngot:2, 金粉
EnderIO:itemPowderIngot:3, 铜粉
EnderIO:itemPowderIngot:4, 锡粉
EnderIO:itemPowderIngot:6, 末影锭粗胚
EnderIO:itemPowderIngot:7, 黑曜石粉
EnderIO:itemPowderIngot:8, 面粉
EnderIO:bucketNutrient_distillation, 桶装营养精华液
EnderIO:bucketHootch, 桶装烈酒
EnderIO:bucketRocket_fuel, 桶装火箭燃料
EnderIO:bucketFire_water, 桶装火焰水
EnderIO:bucketLiquid_sunshine, 桶装液态阳光
EnderIO:bucketCloud_seed, 桶装云之精华
EnderIO:bucketCloud_seed_concentrated, 桶装浓缩云之精华
EnderIO:itemYetaWrench, 以太扳手
EnderIO:itemEnderface, 末影面板
EnderIO:itemTravelStaff:0, 旅行权杖
EnderIO:itemTravelStaff:16, 旅行权杖
EnderIO:itemConduitProbe:0, 导管探测器
EnderIO:itemXpTransfer:0, 经验棒
EnderIO:itemSoulVessel, 灵魂瓶
EnderIO:itemEnderFood:0, "末影麦片"
EnderIO:itemGliderWing:0, 滑翔翼
EnderIO:itemGliderWing:1, 滑翔翼
EnderIO:item.darkSteel_helmet, 玄钢头盔
EnderIO:item.darkSteel_chestplate, 玄钢胸甲
EnderIO:item.darkSteel_leggings, 玄钢护腿
EnderIO:item.darkSteel_boots, 玄钢靴子
EnderIO:item.darkSteel_sword, 终结之剑
EnderIO:item.darkSteel_pickaxe, 玄钢镐
EnderIO:item.darkSteel_axe, 玄钢斧
EnderIO:item.darkSteel_shears, 玄钢剪
EnderIO:itemMagnet:0, 电磁铁
EnderIO:itemMagnet:16, 电磁铁
flammpfeil.slashblade.murasamablade:RFBlade, item.flammpfeil.murasamablade.name
harvestcraft:cuttingboardItem, 切肉板
harvestcraft:potItem, 罐
harvestcraft:skilletItem, 平底锅
harvestcraft:saucepanItem, 炖锅
harvestcraft:bakewareItem, 烤盘
harvestcraft:mortarandpestleItem, 研钵及研杵
harvestcraft:mixingbowlItem, 搅拌钵
harvestcraft:juicerItem, 榨汁机
harvestcraft:queenbeeItem, 蜂后
harvestcraft:waxcombItem, 蜂巢蜡
harvestcraft:honeycombItem, 蜂巢
harvestcraft:beeswaxItem, 蜂蜡
harvestcraft:honeyItem, 蜂蜜
harvestcraft:grubItem, 蜜蜂幼虫
harvestcraft:royaljellyItem, 蜂王浆
harvestcraft:saltItem, 盐
harvestcraft:waxItem, 蜡
harvestcraft:wovencottonItem, 织棉
harvestcraft:hardenedleatherItem, 硬化皮革
harvestcraft:grainbaitItem, item.grainbaitItem.name
harvestcraft:veggiebaitItem, item.veggiebaitItem.name
harvestcraft:fruitbaitItem, item.fruitbaitItem.name
harvestcraft:fishtrapbaitItem, item.fishtrapbaitItem.name
harvestcraft:hardenedleatherhelmItem, 硬化皮革头盔
harvestcraft:hardenedleatherchestItem, 硬化皮革胸甲
harvestcraft:hardenedleatherleggingsItem, 硬化皮革护腿
harvestcraft:hardenedleatherbootsItem, 硬化皮革靴子
harvestcraft:muttonrawItem, 生羊肉
harvestcraft:muttoncookedItem, 熟羊肉
harvestcraft:calamarirawItem, 生鱿鱼
harvestcraft:calamaricookedItem, 熟鱿鱼
harvestcraft:sunflowerseedsItem, 向日葵种子
harvestcraft:freshwaterItem, 淡水
harvestcraft:freshmilkItem, 新鲜牛奶
harvestcraft:blackberryItem, 黑莓
harvestcraft:blueberryItem, 蓝莓
harvestcraft:candleberryItem, 蜡杨梅
harvestcraft:raspberryItem, 树莓
harvestcraft:strawberryItem, 草莓
harvestcraft:cactusfruitItem, 仙人掌果
harvestcraft:asparagusItem, 芦笋
harvestcraft:barleyItem, 大麦
harvestcraft:oatsItem, 燕麦
harvestcraft:ryeItem, 黑麦
harvestcraft:cornItem, 玉米
harvestcraft:bambooshootItem, 竹笋
harvestcraft:cantaloupeItem, 哈密瓜
harvestcraft:cucumberItem, 黄瓜
harvestcraft:wintersquashItem, 笋瓜
harvestcraft:zucchiniItem, 西葫芦
harvestcraft:beetItem, 甜菜
harvestcraft:onionItem, 洋葱
harvestcraft:parsnipItem, 防风草
harvestcraft:peanutItem, 花生
harvestcraft:radishItem, 白萝卜
harvestcraft:rutabagaItem, 芜菁甘蓝
harvestcraft:sweetpotatoItem, 番薯
harvestcraft:turnipItem, 大头菜
harvestcraft:rhubarbItem, 大黄
harvestcraft:celeryItem, 芹菜
harvestcraft:garlicItem, 大蒜
harvestcraft:gingerItem, 姜
harvestcraft:spiceleafItem, 香料叶
harvestcraft:ediblerootItem, 食用根
harvestcraft:tealeafItem, 茶叶
harvestcraft:coffeebeanItem, 咖啡豆
harvestcraft:mustardseedsItem, 芥末种子
harvestcraft:broccoliItem, 西兰花
harvestcraft:cauliflowerItem, 花椰菜
harvestcraft:leekItem, 韭葱
harvestcraft:lettuceItem, 生菜
harvestcraft:scallionItem, 青葱
harvestcraft:artichokeItem, 朝鲜蓟
harvestcraft:brusselsproutItem, 芽甘蓝
harvestcraft:cabbageItem, 卷心菜
harvestcraft:spinachItem, 菠菜
harvestcraft:whitemushroomItem, 白蘑菇
harvestcraft:beanItem, 大豆
harvestcraft:soybeanItem, 黄豆
harvestcraft:bellpepperItem, 甜椒
harvestcraft:chilipepperItem, 红辣椒
harvestcraft:eggplantItem, 茄子
harvestcraft:okraItem, 秋葵
harvestcraft:peasItem, 豌豆
harvestcraft:tomatoItem, 番茄
harvestcraft:cottonItem, 棉花
harvestcraft:pineappleItem, 凤梨
harvestcraft:grapeItem, 葡萄
harvestcraft:kiwiItem, 猕猴桃
harvestcraft:cranberryItem, 蔓越橘
harvestcraft:riceItem, 水稻
harvestcraft:seaweedItem, 海藻
harvestcraft:blackberryseedItem, 黑莓种子
harvestcraft:blueberryseedItem, 蓝莓种子
harvestcraft:candleberryseedItem, 蜡杨梅种子
harvestcraft:raspberryseedItem, 树莓种子
harvestcraft:strawberryseedItem, 草莓种子
harvestcraft:cactusfruitseedItem, 仙人掌果种子
harvestcraft:asparagusseedItem, 芦笋种子
harvestcraft:barleyseedItem, 大麦种子
harvestcraft:oatsseedItem, 燕麦种子
harvestcraft:ryeseedItem, 黑麦种子
harvestcraft:cornseedItem, 玉米种子
harvestcraft:bambooshootseedItem, 竹笋种子
harvestcraft:cantaloupeseedItem, 哈密瓜种子
harvestcraft:cucumberseedItem, 黄瓜种子
harvestcraft:wintersquashseedItem, 笋瓜种子
harvestcraft:zucchiniseedItem, 西葫芦种子
harvestcraft:beetseedItem, 甜菜种子
harvestcraft:onionseedItem, 洋葱种子
harvestcraft:parsnipseedItem, 防风草种子
harvestcraft:peanutseedItem, 花生种子
harvestcraft:radishseedItem, 白萝卜种子
harvestcraft:rutabagaseedItem, 芜菁甘蓝种子
harvestcraft:sweetpotatoseedItem, 番薯种子
harvestcraft:turnipseedItem, 大头菜种子
harvestcraft:rhubarbseedItem, 大黄种子
harvestcraft:celeryseedItem, 芹菜种子
harvestcraft:garlicseedItem, 大蒜种子
harvestcraft:gingerseedItem, 姜种子
harvestcraft:spiceleafseedItem, 香料叶种子
harvestcraft:teaseedItem, 茶种子
